timestamp,bus,can_id,payload
1749529937.883490,vcan0,602,00000000
1749529937.883541,vcan0,601,00000000
1749529937.883592,vcan0,604,00
1749529937.883624,vcan0,603,00
1749529937.883651,vcan0,606,00
1749529937.883683,vcan0,607,00000000
1749529938.092389,vcan0,600,3F800000
1749529938.092452,vcan0,602,00000000
1749529938.092492,vcan0,601,00000000
1749529938.092527,vcan0,604,00
1749529938.092569,vcan0,603,00
1749529938.092615,vcan0,606,00
1749529938.092670,vcan0,607,00000000
1749529938.300349,vcan0,600,3F800000
1749529938.300427,vcan0,602,00000000
1749529938.300476,vcan0,601,00000000
1749529938.300522,vcan0,604,00
1749529938.300562,vcan0,603,00
1749529938.300601,vcan0,606,00
1749529938.300643,vcan0,607,00000000
1749529938.508323,vcan0,600,3F800000
1749529938.508566,vcan0,602,00000000
1749529938.508620,vcan0,601,00000000
1749529938.508668,vcan0,604,00
1749529938.508711,vcan0,603,00
1749529938.508754,vcan0,606,00
1749529938.508799,vcan0,607,00000000
1749529938.716291,vcan0,600,00000000
1749529938.716374,vcan0,602,00000000
1749529938.716423,vcan0,601,00000000
1749529938.716471,vcan0,604,00
1749529938.716508,vcan0,603,00
1749529938.716548,vcan0,606,00
1749529938.716582,vcan0,607,00000000
1749529938.923314,vcan0,600,00000000
1749529938.923388,vcan0,602,00000000
1749529938.923435,vcan0,601,00000000
1749529938.923478,vcan0,604,00
1749529938.923518,vcan0,603,00
1749529938.923556,vcan0,606,00
1749529938.923597,vcan0,607,00000000
1749529939.133389,vcan0,600,00000000
1749529939.133481,vcan0,602,3DCCCCCD
1749529939.133542,vcan0,601,00000000
1749529939.133596,vcan0,604,00
1749529939.133640,vcan0,603,00
1749529939.133683,vcan0,606,00
1749529939.133733,vcan0,607,00000000
1749529939.341316,vcan0,600,00000000
1749529939.341411,vcan0,602,3E4CCCCD
1749529939.341468,vcan0,601,00000000
1749529939.341521,vcan0,604,00
1749529939.341572,vcan0,603,00
1749529939.341633,vcan0,606,00
1749529939.341685,vcan0,607,00000000
1749529939.549308,vcan0,600,00000000
1749529939.549373,vcan0,602,3E99999A
1749529939.549411,vcan0,601,00000000
1749529939.549444,vcan0,604,00
1749529939.549471,vcan0,603,00
1749529939.549499,vcan0,606,00
1749529939.549530,vcan0,607,00000000
1749529939.756342,vcan0,600,00000000
1749529939.756403,vcan0,602,3ECCCCCD
1749529939.756442,vcan0,601,00000000
1749529939.756477,vcan0,604,00
1749529939.756506,vcan0,603,00
1749529939.756537,vcan0,606,00
1749529939.756567,vcan0,607,00000000
1749529939.964267,vcan0,600,00000000
1749529939.964330,vcan0,602,00000000
1749529939.964373,vcan0,601,00000000
1749529939.964406,vcan0,604,00
1749529939.964432,vcan0,603,00
1749529939.964458,vcan0,606,00
1749529939.964490,vcan0,607,00000000
1749529940.173291,vcan0,600,00000000
1749529940.173352,vcan0,602,00000000
1749529940.173389,vcan0,601,00000000
1749529940.173422,vcan0,604,00
1749529940.173447,vcan0,603,00
1749529940.173474,vcan0,606,00
1749529940.173505,vcan0,607,00000000
1749529940.381289,vcan0,600,00000000
1749529940.381350,vcan0,602,00000000
1749529940.381386,vcan0,601,00000000
1749529940.381421,vcan0,604,00
1749529940.381449,vcan0,603,00
1749529940.381475,vcan0,606,00
1749529940.381507,vcan0,607,00000000
1749529940.589318,vcan0,600,00000000
1749529940.589387,vcan0,602,00000000
1749529940.589426,vcan0,601,00000000
1749529940.589462,vcan0,604,00
1749529940.589492,vcan0,603,00
1749529940.589520,vcan0,606,00
1749529940.589553,vcan0,607,00000000
1749529940.796260,vcan0,600,00000000
1749529940.796323,vcan0,602,3DCCCCCD
1749529940.796365,vcan0,601,00000000
1749529940.796400,vcan0,604,00
1749529940.796429,vcan0,603,00
1749529940.796456,vcan0,606,00
1749529940.796488,vcan0,607,00000000
1749529941.004288,vcan0,600,00000000
1749529941.004350,vcan0,602,3E4CCCCD
1749529941.004391,vcan0,601,00000000
1749529941.004428,vcan0,604,00
1749529941.004460,vcan0,603,00
1749529941.004489,vcan0,606,00
1749529941.004522,vcan0,607,00000000
1749529941.213338,vcan0,600,00000000
1749529941.213404,vcan0,602,3ECCCCCD
1749529941.213445,vcan0,601,00000000
1749529941.213482,vcan0,604,00
1749529941.213511,vcan0,603,00
1749529941.213539,vcan0,606,00
1749529941.213573,vcan0,607,00000000
1749529941.421283,vcan0,600,3E4CCCCD
1749529941.421351,vcan0,602,3F000000
1749529941.421389,vcan0,601,00000000
1749529941.421424,vcan0,604,00
1749529941.421455,vcan0,603,00
1749529941.421484,vcan0,606,00
1749529941.421518,vcan0,607,00000000
1749529941.629274,vcan0,600,3F800000
1749529941.629347,vcan0,602,3F19999A
1749529941.629391,vcan0,601,00000000
1749529941.629429,vcan0,604,00
1749529941.629460,vcan0,603,00
1749529941.629488,vcan0,606,00
1749529941.629523,vcan0,607,00000000
1749529941.836306,vcan0,600,3F800000
1749529941.836417,vcan0,602,3F333333
1749529941.836477,vcan0,601,00000000
1749529941.836576,vcan0,604,00
1749529941.836619,vcan0,603,00
1749529941.836654,vcan0,606,00
1749529941.836697,vcan0,607,00000000
1749529942.045390,vcan0,600,3F800000
1749529942.045472,vcan0,602,3F333333
1749529942.045516,vcan0,601,00000000
1749529942.045557,vcan0,604,00
1749529942.045593,vcan0,603,00
1749529942.045630,vcan0,606,00
1749529942.045677,vcan0,607,00000000
1749529942.253239,vcan0,600,00000000
1749529942.253299,vcan0,602,00000000
1749529942.253334,vcan0,601,00000000
1749529942.253368,vcan0,604,00
1749529942.253395,vcan0,603,00
1749529942.253421,vcan0,606,00
1749529942.253452,vcan0,607,00000000
1749529942.462337,vcan0,600,00000000
1749529942.462421,vcan0,602,00000000
1749529942.462479,vcan0,601,00000000
1749529942.462535,vcan0,604,00
1749529942.462582,vcan0,603,00
1749529942.462630,vcan0,606,00
1749529942.462690,vcan0,607,00000000
1749529942.671302,vcan0,600,3F333334
1749529942.671372,vcan0,602,00000000
1749529942.671410,vcan0,601,00000000
1749529942.671458,vcan0,604,00
1749529942.671504,vcan0,603,00
1749529942.671547,vcan0,606,00
1749529942.671580,vcan0,607,00000000
1749529942.878281,vcan0,600,3F800000
1749529942.878345,vcan0,602,00000000
1749529942.878389,vcan0,601,00000000
1749529942.878425,vcan0,604,00
1749529942.878454,vcan0,603,00
1749529942.878482,vcan0,606,00
1749529942.878516,vcan0,607,00000000
1749529943.087416,vcan0,600,3F800000
1749529943.087488,vcan0,602,00000000
1749529943.087527,vcan0,601,00000000
1749529943.087561,vcan0,604,00
1749529943.087591,vcan0,603,00
1749529943.087622,vcan0,606,00
1749529943.087657,vcan0,607,00000000
1749529943.295259,vcan0,600,3F800000
1749529943.295322,vcan0,602,3DCCCCCD
1749529943.295359,vcan0,601,00000000
1749529943.295392,vcan0,604,00
1749529943.295442,vcan0,603,00
1749529943.295484,vcan0,606,00
1749529943.295531,vcan0,607,00000000
1749529943.503381,vcan0,600,3F800000
1749529943.503483,vcan0,602,00000000
1749529943.503545,vcan0,601,00000000
1749529943.503598,vcan0,604,00
1749529943.503647,vcan0,603,00
1749529943.503692,vcan0,606,00
1749529943.503741,vcan0,607,00000000
1749529943.711290,vcan0,600,00000000
1749529943.711381,vcan0,602,00000000
1749529943.711436,vcan0,601,00000000
1749529943.711486,vcan0,604,00
1749529943.711530,vcan0,603,00
1749529943.711574,vcan0,606,00
1749529943.711621,vcan0,607,00000000
1749529943.918389,vcan0,600,00000000
1749529943.918486,vcan0,602,00000000
1749529943.918557,vcan0,601,00000000
1749529943.918616,vcan0,604,00
1749529943.918661,vcan0,603,00
1749529943.918701,vcan0,606,00
1749529943.918756,vcan0,607,00000000
1749529944.031326,vcan0,60D,00000110
1749529944.127291,vcan0,600,00000000
1749529944.127356,vcan0,602,00000000
1749529944.127393,vcan0,601,00000000
1749529944.127428,vcan0,604,00
1749529944.127459,vcan0,603,00
1749529944.127489,vcan0,606,00
1749529944.127522,vcan0,607,00000000
1749529944.335329,vcan0,600,00000000
1749529944.335407,vcan0,602,00000000
1749529944.335449,vcan0,601,00000000
1749529944.335485,vcan0,604,00
1749529944.335516,vcan0,603,00
1749529944.335545,vcan0,606,00
1749529944.335577,vcan0,607,00000000
1749529944.543290,vcan0,600,00000000
1749529944.543357,vcan0,602,3E4CCCCD
1749529944.543398,vcan0,601,00000000
1749529944.543438,vcan0,604,00
1749529944.543485,vcan0,603,00
1749529944.543534,vcan0,606,00
1749529944.543587,vcan0,607,00000000
1749529944.751346,vcan0,600,00000000
1749529944.751441,vcan0,602,3E99999A
1749529944.751492,vcan0,601,00000000
1749529944.751527,vcan0,604,00
1749529944.751557,vcan0,603,00
1749529944.751585,vcan0,606,00
1749529944.751618,vcan0,607,00000000
1749529944.959344,vcan0,600,00000000
1749529944.959432,vcan0,602,3ECCCCCD
1749529944.959478,vcan0,601,00000000
1749529944.959519,vcan0,604,00
1749529944.959551,vcan0,603,00
1749529944.959581,vcan0,606,00
1749529944.959618,vcan0,607,00000000
1749529945.168322,vcan0,600,00000000
1749529945.168389,vcan0,602,3F000000
1749529945.168429,vcan0,601,00000000
1749529945.168467,vcan0,604,00
1749529945.168498,vcan0,603,00
1749529945.168527,vcan0,606,00
1749529945.168562,vcan0,607,00000000
1749529945.376207,vcan0,600,00000000
1749529945.376271,vcan0,602,00000000
1749529945.376311,vcan0,601,00000000
1749529945.376348,vcan0,604,00
1749529945.376377,vcan0,603,00
1749529945.376404,vcan0,606,00
1749529945.376436,vcan0,607,00000000
1749529945.584233,vcan0,600,00000000
1749529945.584296,vcan0,602,00000000
1749529945.584335,vcan0,601,00000000
1749529945.584370,vcan0,604,00
1749529945.584403,vcan0,603,00
1749529945.584431,vcan0,606,00
1749529945.584464,vcan0,607,00000000
1749529945.791289,vcan0,600,00000000
1749529945.791375,vcan0,602,00000000
1749529945.791443,vcan0,601,00000000
1749529945.791494,vcan0,604,00
1749529945.791540,vcan0,603,00
1749529945.791585,vcan0,606,00
1749529945.791636,vcan0,607,00000000
1749529946.000373,vcan0,600,00000000
1749529946.000444,vcan0,602,00000000
1749529946.000500,vcan0,601,00000000
1749529946.000558,vcan0,604,00
1749529946.000605,vcan0,603,00
1749529946.000653,vcan0,606,00
1749529946.000706,vcan0,607,00000000
1749529946.209610,vcan0,600,00000000
1749529946.209674,vcan0,602,00000000
1749529946.209710,vcan0,601,00000000
1749529946.209742,vcan0,604,00
1749529946.209769,vcan0,603,00
1749529946.209798,vcan0,606,00
1749529946.209832,vcan0,607,00000000
1749529946.337325,vcan0,60D,00000114
1749529946.417250,vcan0,600,00000000
1749529946.417321,vcan0,602,00000000
1749529946.417359,vcan0,601,00000000
1749529946.417393,vcan0,604,00
1749529946.417420,vcan0,603,00
1749529946.417448,vcan0,606,00
1749529946.417482,vcan0,607,00000000
1749529946.625260,vcan0,600,00000000
1749529946.625333,vcan0,602,00000000
1749529946.625376,vcan0,601,00000000
1749529946.625414,vcan0,604,00
1749529946.625444,vcan0,603,00
1749529946.625476,vcan0,606,00
1749529946.625512,vcan0,607,00000000
1749529946.838236,vcan0,600,00000000
1749529946.838302,vcan0,602,00000000
1749529946.838341,vcan0,601,00000000
1749529946.838377,vcan0,604,00
1749529946.838407,vcan0,603,00
1749529946.838435,vcan0,606,00
1749529946.838469,vcan0,607,00000000
1749529947.051306,vcan0,600,3DCCCCCD
1749529947.051400,vcan0,602,00000000
1749529947.051454,vcan0,601,00000000
1749529947.051526,vcan0,604,00
1749529947.051565,vcan0,603,00
1749529947.051594,vcan0,606,00
1749529947.051629,vcan0,607,00000000
1749529947.262210,vcan0,600,3F800000
1749529947.262275,vcan0,602,00000000
1749529947.262320,vcan0,601,00000000
1749529947.262355,vcan0,604,00
1749529947.262385,vcan0,603,00
1749529947.262412,vcan0,606,00
1749529947.262445,vcan0,607,00000000
1749529947.470223,vcan0,600,3F800000
1749529947.470298,vcan0,602,3DCCCCCD
1749529947.470348,vcan0,601,00000000
1749529947.470388,vcan0,604,00
1749529947.470420,vcan0,603,00
1749529947.470452,vcan0,606,00
1749529947.470489,vcan0,607,00000000
1749529947.678261,vcan0,600,3F800000
1749529947.678328,vcan0,602,3E4CCCCD
1749529947.678369,vcan0,601,00000000
1749529947.678406,vcan0,604,00
1749529947.678436,vcan0,603,00
1749529947.678464,vcan0,606,00
1749529947.678498,vcan0,607,00000000
1749529947.885453,vcan0,600,3F800000
1749529947.885559,vcan0,602,3E99999A
1749529947.885623,vcan0,601,00000000
1749529947.885689,vcan0,604,00
1749529947.885741,vcan0,603,00
1749529947.885792,vcan0,606,00
1749529947.885854,vcan0,607,00000000
1749529948.094294,vcan0,600,3F800000
1749529948.094368,vcan0,602,3ECCCCCD
1749529948.094414,vcan0,601,00000000
1749529948.094454,vcan0,604,00
1749529948.094486,vcan0,603,00
1749529948.094516,vcan0,606,00
1749529948.094553,vcan0,607,00000000
1749529948.302240,vcan0,600,3F800000
1749529948.302306,vcan0,602,3F000000
1749529948.302346,vcan0,601,00000000
1749529948.302382,vcan0,604,00
1749529948.302411,vcan0,603,00
1749529948.302439,vcan0,606,00
1749529948.302472,vcan0,607,00000000
1749529948.510432,vcan0,600,00000000
1749529948.510495,vcan0,602,00000000
1749529948.510531,vcan0,601,00000000
1749529948.510564,vcan0,604,00
1749529948.510593,vcan0,603,00
1749529948.510620,vcan0,606,00
1749529948.510653,vcan0,607,00000000
1749529948.720203,vcan0,600,00000000
1749529948.720270,vcan0,602,00000000
1749529948.720309,vcan0,601,00000000
1749529948.720344,vcan0,604,00
1749529948.720373,vcan0,603,00
1749529948.720402,vcan0,606,00
1749529948.720436,vcan0,607,00000000
1749529948.927256,vcan0,600,00000000
1749529948.927338,vcan0,602,00000000
1749529948.927386,vcan0,601,00000000
1749529948.927421,vcan0,604,00
1749529948.927451,vcan0,603,00
1749529948.927480,vcan0,606,00
1749529948.927514,vcan0,607,00000000
1749529949.127448,vcan0,600,00000000
1749529949.127517,vcan0,602,00000000
1749529949.127552,vcan0,601,00000000
1749529949.127583,vcan0,604,00
1749529949.127613,vcan0,603,00
1749529949.127641,vcan0,606,00
1749529949.127672,vcan0,607,00000000
1749529949.336210,vcan0,600,00000000
1749529949.336279,vcan0,602,00000000
1749529949.336317,vcan0,601,00000000
1749529949.336350,vcan0,604,00
1749529949.336378,vcan0,603,00
1749529949.336405,vcan0,606,00
1749529949.336439,vcan0,607,00000000
1749529949.384354,vcan0,60D,00000014
1749529949.544214,vcan0,600,00000000
1749529949.544279,vcan0,602,00000000
1749529949.544319,vcan0,601,00000000
1749529949.544368,vcan0,604,00
1749529949.544412,vcan0,603,00
1749529949.544447,vcan0,606,00
1749529949.544483,vcan0,607,00000000
1749529949.751232,vcan0,600,00000000
1749529949.751318,vcan0,602,00000000
1749529949.751362,vcan0,601,00000000
1749529949.751398,vcan0,604,00
1749529949.751434,vcan0,603,00
1749529949.751462,vcan0,606,00
1749529949.751496,vcan0,607,00000000
1749529949.962300,vcan0,600,00000000
1749529949.962396,vcan0,602,00000000
1749529949.962455,vcan0,601,00000000
1749529949.962511,vcan0,604,00
1749529949.962559,vcan0,603,00
1749529949.962606,vcan0,606,00
1749529949.962658,vcan0,607,00000000
1749529950.109204,vcan0,60D,00000010
1749529950.173198,vcan0,600,00000000
1749529950.173273,vcan0,602,00000000
1749529950.173322,vcan0,601,00000000
1749529950.173366,vcan0,604,00
1749529950.173404,vcan0,603,00
1749529950.173441,vcan0,606,00
1749529950.173484,vcan0,607,00000000
1749529950.381222,vcan0,600,00000000
1749529950.381299,vcan0,602,00000000
1749529950.381340,vcan0,601,00000000
1749529950.381376,vcan0,604,00
1749529950.381406,vcan0,603,00
1749529950.381435,vcan0,606,00
1749529950.381469,vcan0,607,00000000
1749529950.589324,vcan0,600,00000000
1749529950.589435,vcan0,602,00000000
1749529950.589497,vcan0,601,00000000
1749529950.589554,vcan0,604,00
1749529950.589597,vcan0,603,00
1749529950.589639,vcan0,606,00
1749529950.589687,vcan0,607,00000000
1749529950.800209,vcan0,600,00000000
1749529950.800277,vcan0,602,00000000
1749529950.800316,vcan0,601,00000000
1749529950.800351,vcan0,604,00
1749529950.800382,vcan0,603,00
1749529950.800410,vcan0,606,00
1749529950.800444,vcan0,607,00000000
1749529951.008203,vcan0,600,00000000
1749529951.008282,vcan0,602,00000000
1749529951.008324,vcan0,601,00000000
1749529951.008363,vcan0,604,00
1749529951.008393,vcan0,603,00
1749529951.008421,vcan0,606,00
1749529951.008454,vcan0,607,00000000
1749529951.217256,vcan0,600,00000000
1749529951.217326,vcan0,602,00000000
1749529951.217365,vcan0,601,00000000
1749529951.217401,vcan0,604,00
1749529951.217432,vcan0,603,00
1749529951.217460,vcan0,606,00
1749529951.217495,vcan0,607,00000000
1749529951.345207,vcan0,60D,00000014
1749529951.425285,vcan0,600,00000000
1749529951.425366,vcan0,602,00000000
1749529951.425418,vcan0,601,00000000
1749529951.425465,vcan0,604,00
1749529951.425505,vcan0,603,00
1749529951.425544,vcan0,606,00
1749529951.425590,vcan0,607,00000000
1749529951.635291,vcan0,600,00000000
1749529951.635373,vcan0,602,00000000
1749529951.635429,vcan0,601,00000000
1749529951.635483,vcan0,604,00
1749529951.635532,vcan0,603,00
1749529951.635582,vcan0,606,00
1749529951.635632,vcan0,607,00000000
1749529951.843182,vcan0,600,3F800000
1749529951.843246,vcan0,602,00000000
1749529951.843284,vcan0,601,00000000
1749529951.843318,vcan0,604,00
1749529951.843347,vcan0,603,00
1749529951.843373,vcan0,606,00
1749529951.843414,vcan0,607,00000000
1749529952.054258,vcan0,600,3F800000
1749529952.054339,vcan0,602,00000000
1749529952.054388,vcan0,601,00000000
1749529952.054434,vcan0,604,00
1749529952.054473,vcan0,603,00
1749529952.054510,vcan0,606,00
1749529952.054554,vcan0,607,00000000
1749529952.262286,vcan0,600,3F800000
1749529952.262379,vcan0,602,00000000
1749529952.262432,vcan0,601,00000000
1749529952.262485,vcan0,604,00
1749529952.262530,vcan0,603,00
1749529952.262576,vcan0,606,00
1749529952.262626,vcan0,607,00000000
1749529952.470225,vcan0,600,3F800000
1749529952.470298,vcan0,602,00000000
1749529952.470338,vcan0,601,00000000
1749529952.470375,vcan0,604,00
1749529952.470405,vcan0,603,00
1749529952.470433,vcan0,606,00
1749529952.470465,vcan0,607,00000000
1749529952.678192,vcan0,600,3F800000
1749529952.678260,vcan0,602,00000000
1749529952.678300,vcan0,601,00000000
1749529952.678337,vcan0,604,00
1749529952.678368,vcan0,603,00
1749529952.678397,vcan0,606,00
1749529952.678430,vcan0,607,00000000
1749529952.885226,vcan0,600,3F800000
1749529952.885318,vcan0,602,00000000
1749529952.885395,vcan0,601,00000000
1749529952.885455,vcan0,604,00
1749529952.885493,vcan0,603,00
1749529952.885522,vcan0,606,00
1749529952.885568,vcan0,607,00000000
1749529953.094149,vcan0,600,00000000
1749529953.094214,vcan0,602,00000000
1749529953.094252,vcan0,601,00000000
1749529953.094287,vcan0,604,00
1749529953.094317,vcan0,603,00
1749529953.094345,vcan0,606,00
1749529953.094380,vcan0,607,00000000
1749529953.302191,vcan0,600,3F4CCCCE
1749529953.302272,vcan0,602,00000000
1749529953.302322,vcan0,601,00000000
1749529953.302369,vcan0,604,00
1749529953.302411,vcan0,603,00
1749529953.302452,vcan0,606,00
1749529953.302498,vcan0,607,00000000
1749529953.510151,vcan0,600,00000000
1749529953.510233,vcan0,602,00000000
1749529953.510288,vcan0,601,00000000
1749529953.510337,vcan0,604,00
1749529953.510381,vcan0,603,00
1749529953.510426,vcan0,606,00
1749529953.510472,vcan0,607,00000000
1749529953.654226,vcan0,60D,00000004
1749529953.720185,vcan0,600,00000000
1749529953.720267,vcan0,602,00000000
1749529953.720320,vcan0,601,00000000
1749529953.720366,vcan0,604,00
1749529953.720409,vcan0,603,00
1749529953.720450,vcan0,606,00
1749529953.720494,vcan0,607,00000000
1749529953.927135,vcan0,600,00000000
1749529953.927218,vcan0,602,00000000
1749529953.927274,vcan0,601,00000000
1749529953.927326,vcan0,604,00
1749529953.927373,vcan0,603,00
1749529953.927417,vcan0,606,00
1749529953.927465,vcan0,607,00000000
1749529954.137154,vcan0,600,3F800000
1749529954.137230,vcan0,602,3DCCCCCD
1749529954.137279,vcan0,601,00000000
1749529954.137322,vcan0,604,00
1749529954.137359,vcan0,603,00
1749529954.137396,vcan0,606,00
1749529954.137436,vcan0,607,00000000
1749529954.345238,vcan0,600,3F800000
1749529954.345312,vcan0,602,3E4CCCCD
1749529954.345357,vcan0,601,00000000
1749529954.345398,vcan0,604,00
1749529954.345432,vcan0,603,00
1749529954.345465,vcan0,606,00
1749529954.345505,vcan0,607,00000000
1749529954.553297,vcan0,600,3F800000
1749529954.553363,vcan0,602,3E99999A
1749529954.553400,vcan0,601,00000000
1749529954.553434,vcan0,604,00
1749529954.553461,vcan0,603,00
1749529954.553486,vcan0,606,00
1749529954.553517,vcan0,607,00000000
1749529954.760155,vcan0,600,3F800000
1749529954.760231,vcan0,602,00000000
1749529954.760279,vcan0,601,00000000
1749529954.760327,vcan0,604,00
1749529954.760366,vcan0,603,00
1749529954.760403,vcan0,606,00
1749529954.760445,vcan0,607,00000000
1749529954.968216,vcan0,600,00000000
1749529954.968297,vcan0,602,00000000
1749529954.968345,vcan0,601,00000000
1749529954.968391,vcan0,604,00
1749529954.968433,vcan0,603,00
1749529954.968472,vcan0,606,00
1749529954.968526,vcan0,607,00000000
1749529955.177140,vcan0,600,3ECCCCCD
1749529955.177203,vcan0,602,00000000
1749529955.177239,vcan0,601,00000000
1749529955.177274,vcan0,604,00
1749529955.177302,vcan0,603,00
1749529955.177327,vcan0,606,00
1749529955.177359,vcan0,607,00000000
1749529955.385137,vcan0,600,3F800000
1749529955.385229,vcan0,602,00000000
1749529955.385290,vcan0,601,00000000
1749529955.385345,vcan0,604,00
1749529955.385394,vcan0,603,00
1749529955.385427,vcan0,606,00
1749529955.385463,vcan0,607,00000000
1749529955.594238,vcan0,600,3F800000
1749529955.594304,vcan0,602,00000000
1749529955.594342,vcan0,601,00000000
1749529955.594374,vcan0,604,00
1749529955.594402,vcan0,603,00
1749529955.594428,vcan0,606,00
1749529955.594459,vcan0,607,00000000
1749529955.802197,vcan0,600,3F800000
1749529955.802276,vcan0,602,3DCCCCCD
1749529955.802312,vcan0,601,00000000
1749529955.802344,vcan0,604,00
1749529955.802386,vcan0,603,00
1749529955.802413,vcan0,606,00
1749529955.802444,vcan0,607,00000000
1749529956.010174,vcan0,600,3F800000
1749529956.010241,vcan0,602,00000000
1749529956.010278,vcan0,601,00000000
1749529956.010312,vcan0,604,00
1749529956.010339,vcan0,603,00
1749529956.010368,vcan0,606,00
1749529956.010401,vcan0,607,00000000
1749529956.219215,vcan0,600,3F800000
1749529956.219286,vcan0,602,3DCCCCCD
1749529956.219328,vcan0,601,00000000
1749529956.219367,vcan0,604,00
1749529956.219398,vcan0,603,00
1749529956.219428,vcan0,606,00
1749529956.219463,vcan0,607,00000000
1749529956.427161,vcan0,600,3F800000
1749529956.427222,vcan0,602,3E4CCCCD
1749529956.427259,vcan0,601,00000000
1749529956.427291,vcan0,604,00
1749529956.427317,vcan0,603,00
1749529956.427343,vcan0,606,00
1749529956.427373,vcan0,607,00000000
1749529956.635087,vcan0,600,00000000
1749529956.635152,vcan0,602,00000000
1749529956.635186,vcan0,601,00000000
1749529956.635217,vcan0,604,00
1749529956.635243,vcan0,603,00
1749529956.635271,vcan0,606,00
1749529956.635301,vcan0,607,00000000
1749529956.842130,vcan0,600,00000000
1749529956.842194,vcan0,602,00000000
1749529956.842233,vcan0,601,00000000
1749529956.842273,vcan0,604,00
1749529956.842301,vcan0,603,00
1749529956.842328,vcan0,606,00
1749529956.842360,vcan0,607,00000000
1749529957.051143,vcan0,600,00000000
1749529957.051231,vcan0,602,00000000
1749529957.051290,vcan0,601,00000000
1749529957.051341,vcan0,604,00
1749529957.051388,vcan0,603,00
1749529957.051430,vcan0,606,00
1749529957.051477,vcan0,607,00000000
1749529957.262112,vcan0,600,00000000
1749529957.262175,vcan0,602,00000000
1749529957.262211,vcan0,601,00000000
1749529957.262244,vcan0,604,00
1749529957.262272,vcan0,603,00
1749529957.262297,vcan0,606,00
1749529957.262327,vcan0,607,00000000
1749529957.470217,vcan0,600,00000000
1749529957.470303,vcan0,602,00000000
1749529957.470370,vcan0,601,00000000
1749529957.470418,vcan0,604,00
1749529957.470459,vcan0,603,00
1749529957.470499,vcan0,606,00
1749529957.470547,vcan0,607,00000000
1749529957.678128,vcan0,600,00000000
1749529957.678203,vcan0,602,00000000
1749529957.678242,vcan0,601,00000000
1749529957.678276,vcan0,604,00
1749529957.678305,vcan0,603,00
1749529957.678341,vcan0,606,00
1749529957.678376,vcan0,607,00000000
1749529957.885119,vcan0,600,00000000
1749529957.885193,vcan0,602,00000000
1749529957.885240,vcan0,601,00000000
1749529957.885281,vcan0,604,00
1749529957.885319,vcan0,603,00
1749529957.885355,vcan0,606,00
1749529957.885396,vcan0,607,00000000
1749529957.933252,vcan0,60D,0000000C
1749529958.094140,vcan0,600,00000000
1749529958.094206,vcan0,602,00000000
1749529958.094248,vcan0,601,3F800000
1749529958.094284,vcan0,604,00
1749529958.094313,vcan0,603,00
1749529958.094341,vcan0,606,00
1749529958.094374,vcan0,607,00000000
1749529958.302113,vcan0,600,00000000
1749529958.302181,vcan0,602,00000000
1749529958.302222,vcan0,601,3F800000
1749529958.302257,vcan0,604,00
1749529958.302286,vcan0,603,00
1749529958.302314,vcan0,606,00
1749529958.302347,vcan0,607,00000000
1749529958.510142,vcan0,600,00000000
1749529958.510206,vcan0,602,00000000
1749529958.510243,vcan0,601,3F800000
1749529958.510277,vcan0,604,00
1749529958.510312,vcan0,603,00
1749529958.510359,vcan0,606,00
1749529958.510405,vcan0,607,00000000
1749529958.718141,vcan0,600,00000000
1749529958.718210,vcan0,602,00000000
1749529958.718249,vcan0,601,3F800000
1749529958.718284,vcan0,604,00
1749529958.718315,vcan0,603,00
1749529958.718345,vcan0,606,00
1749529958.718378,vcan0,607,00000000
1749529958.765268,vcan0,60D,00000004
1749529958.925194,vcan0,600,00000000
1749529958.925252,vcan0,602,00000000
1749529958.925288,vcan0,601,00000000
1749529958.925320,vcan0,604,00
1749529958.925348,vcan0,603,00
1749529958.925373,vcan0,606,00
1749529958.925405,vcan0,607,00000000
1749529959.134122,vcan0,600,3F800000
1749529959.134184,vcan0,602,3DCCCCCD
1749529959.134219,vcan0,601,00000000
1749529959.134252,vcan0,604,00
1749529959.134280,vcan0,603,00
1749529959.134306,vcan0,606,00
1749529959.134337,vcan0,607,00000000
1749529959.342146,vcan0,600,3F800000
1749529959.342217,vcan0,602,00000000
1749529959.342257,vcan0,601,00000000
1749529959.342292,vcan0,604,00
1749529959.342324,vcan0,603,00
1749529959.342352,vcan0,606,00
1749529959.342385,vcan0,607,00000000
1749529959.550254,vcan0,600,3F800000
1749529959.550336,vcan0,602,00000000
1749529959.550388,vcan0,601,00000000
1749529959.550437,vcan0,604,00
1749529959.550479,vcan0,603,00
1749529959.550521,vcan0,606,00
1749529959.550570,vcan0,607,00000000
1749529959.757125,vcan0,600,3F800000
1749529959.757193,vcan0,602,00000000
1749529959.757232,vcan0,601,00000000
1749529959.757268,vcan0,604,00
1749529959.757298,vcan0,603,00
1749529959.757328,vcan0,606,00
1749529959.757362,vcan0,607,00000000
1749529959.965186,vcan0,600,3F800000
1749529959.965270,vcan0,602,00000000
1749529959.965320,vcan0,601,00000000
1749529959.965367,vcan0,604,00
1749529959.965413,vcan0,603,00
1749529959.965453,vcan0,606,00
1749529959.965499,vcan0,607,00000000
1749529960.174300,vcan0,600,3F800000
1749529960.174404,vcan0,602,00000000
1749529960.174465,vcan0,601,00000000
1749529960.174519,vcan0,604,00
